🕘️更新时间,#genre#
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub$订阅源
东南卫视,http://207.56.13.146:81/cdnlive/dnws.m3u8$订阅源
东南卫视,http://107.150.60.122/live/dnwshd.m3u8$订阅源
东南卫视,http://49.77.104.95:8554/rtp/239.49.1.45:6000$订阅源
东南卫视,http://114.254.84.33:8888/rtp/239.3.1.156:8148$订阅源
东南卫视,http://114.254.32.36:8888/rtp/239.3.1.156:8148$订阅源
东南卫视,http://115.171.216.26:4000/udp/225.1.8.79:8148$订阅源
东南卫视,http://114.254.36.134:8888/rtp/239.3.1.156:8148$订阅源
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd$订阅源
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://207.56.13.146:81/cdnlive/gsws.m3u8$订阅源
甘肃卫视,http://114.254.84.33:8888/rtp/239.3.1.49:8188$订阅源
甘肃卫视,http://114.254.32.36:8888/rtp/239.3.1.49:8188$订阅源
甘肃卫视,http://115.171.216.26:4000/rtp/225.1.8.162:8188$订阅源
甘肃卫视,http://114.254.36.134:8888/rtp/239.3.1.49:8188$订阅源
甘肃卫视,http://1.192.241.74:8188/rtp/239.16.20.102:11020$订阅源
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub$订阅源
广西卫视,http://207.56.13.146:81/cdnlive/gxws.m3u8$订阅源
广西卫视,http://107.150.60.122/live/gxwshd.m3u8$订阅源
广西卫视,http://49.77.104.95:8554/rtp/239.49.1.40:6000$订阅源
广西卫视,http://114.254.84.33:8888/rtp/239.3.1.39:8300$订阅源
广西卫视,http://114.254.32.36:8888/rtp/239.3.1.39:8300$订阅源
广西卫视,http://115.171.216.26:4000/rtp/225.1.8.152:8300$订阅源
广西卫视,http://114.254.36.134:8888/rtp/239.3.1.39:8300$订阅源
贵州卫视,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001184/index.m3u8?streamid=091bd59ea031989839c23459bb8cc9d4&streamkey=02BjlnRKVk4w1OimLNBUheOcwPFu2B6oL1pyXGnUypEwAWXSi5pA2M8vAAQNdTDwVOBg3wflpOJH2qUejFLrTdJs5UqkOuOhX0oeeOuZCXNP6xGvpxjLkvkGHVF&token=1775846394-f40678590315c3a3-0-795d5d8e9ef7cc7d142de1b17bf1df44$订阅源
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub$订阅源
贵州卫视,http://207.56.13.146:81/cdnlive/gzws.m3u8$订阅源
贵州卫视,http://49.77.104.95:8554/rtp/239.49.1.52:6000$订阅源
贵州卫视,http://114.254.84.33:8888/rtp/239.3.1.149:8076$订阅源
贵州卫视,http://114.254.32.36:8888/rtp/239.3.1.149:8076$订阅源
贵州卫视,http://115.171.216.26:4000/udp/225.1.8.77:8076$订阅源
贵州卫视,http://114.254.36.134:8888/rtp/239.3.1.149:8076$订阅源
海南卫视,http://207.56.13.146:81/cdnlive/lyws.m3u8$订阅源
海南卫视,http://49.77.104.95:8554/rtp/239.49.1.41:6000$订阅源
海南卫视,http://114.254.84.33:8888/rtp/239.3.1.45:8304$订阅源
海南卫视,http://114.254.32.36:8888/rtp/239.3.1.45:8304$订阅源
海南卫视,http://115.171.216.26:4000/rtp/225.1.8.158:8304$订阅源
海南卫视,http://114.254.36.134:8888/rtp/239.3.1.45:8304$订阅源
海南卫视,http://1.192.241.74:8188/rtp/239.16.20.97:10970$订阅源
海南卫视,http://112.109.206.106:9999/rtp/239.255.40.23:8208$订阅源
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub$订阅源
河北卫视,http://207.56.13.146:81/cdnlive/hews.m3u8$订阅源
河北卫视,http://49.77.104.95:8554/rtp/239.49.8.188:6000$订阅源
河北卫视,http://114.254.84.33:8888/rtp/239.3.1.148:8072$订阅源
河北卫视,http://114.254.32.36:8888/rtp/239.3.1.148:8072$订阅源
河北卫视,http://115.171.216.26:4000/udp/225.1.8.76:8002$订阅源
河北卫视,http://114.254.36.134:8888/rtp/239.3.1.148:8072$订阅源
河北卫视,http://1.192.241.74:8188/rtp/239.16.20.88:10880$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub$订阅源
河南卫视,http://207.56.13.146:81/cdnlive/haws.m3u8$订阅源
河南卫视,http://49.77.104.95:8554/rtp/239.49.1.44:6000$订阅源
河南卫视,http://114.254.84.33:8888/rtp/239.3.1.27:8128$订阅源
河南卫视,http://114.254.32.36:8888/rtp/239.3.1.27:8128$订阅源
河南卫视,http://115.171.216.26:4000/rtp/225.1.8.140:8128$订阅源
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub$订阅源
吉林卫视,http://207.56.13.146:81/cdnlive/jlws.m3u8$订阅源
吉林卫视,http://49.77.104.95:8554/rtp/239.49.1.49:6000$订阅源
吉林卫视,http://114.254.84.33:8888/rtp/239.3.1.240:8172$订阅源
吉林卫视,http://114.254.32.36:8888/rtp/239.3.1.240:8172$订阅源
吉林卫视,http://115.171.216.26:4000/rtp/225.1.8.153:8200$订阅源
吉林卫视,http://114.254.36.134:8888/rtp/239.3.1.240:8172$订阅源
吉林卫视,http://1.192.241.74:8188/rtp/239.16.20.94:10940$订阅源
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub$订阅源
江苏卫视,http://207.56.13.146:81/cdnlive/jsws.m3u8$订阅源
江苏卫视,http://107.150.60.122/live/jswshd.m3u8$订阅源
江苏卫视,http://49.77.104.95:8554/rtp/239.49.8.138:6000$订阅源
江苏卫视,http://114.254.84.33:8888/rtp/239.3.1.135:8028$订阅源
江苏卫视,http://114.254.32.36:8888/rtp/239.3.1.135:8028$订阅源
江苏卫视,http://115.171.216.26:4000/udp/225.1.8.44:8028$订阅源
江苏卫视,http://114.254.36.134:8888/rtp/239.3.1.135:8028$订阅源
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub$订阅源
江西卫视,http://207.56.13.146:81/cdnlive/jxws.m3u8$订阅源
江西卫视,http://49.77.104.95:8554/rtp/239.49.8.185:6000$订阅源
江西卫视,http://114.254.84.33:8888/rtp/239.3.1.123:8164$订阅源
江西卫视,http://114.254.32.36:8888/rtp/239.3.1.123:8164$订阅源
江西卫视,http://115.171.216.26:4000/udp/225.1.8.171:8166$订阅源
江西卫视,http://114.254.36.134:8888/rtp/239.3.1.123:8164$订阅源
江西卫视,http://1.192.241.74:8188/rtp/239.16.20.89:10890$订阅源
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub$订阅源
辽宁卫视,http://207.56.13.146:81/cdnlive/lnws.m3u8$订阅源
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8$订阅源
辽宁卫视,http://49.77.104.95:8554/rtp/239.49.1.35:6000$订阅源
辽宁卫视,http://114.254.84.33:8888/rtp/239.3.1.210:8056$订阅源
辽宁卫视,http://114.254.32.36:8888/rtp/239.3.1.210:8056$订阅源
辽宁卫视,http://115.171.216.26:4000/udp/225.1.8.51:8056$订阅源
辽宁卫视,http://114.254.36.134:8888/rtp/239.3.1.210:8056$订阅源
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub$订阅源
内蒙古卫视,http://207.56.13.146:81/cdnlive/nmgws.m3u8$订阅源
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8$订阅源
内蒙古卫视,http://114.254.84.33:8888/rtp/239.3.1.43:8176$订阅源
内蒙古卫视,http://114.254.32.36:8888/rtp/239.3.1.43:8176$订阅源
内蒙古卫视,http://115.171.216.26:4000/rtp/225.1.8.156:8176$订阅源
内蒙古卫视,http://114.254.36.134:8888/rtp/239.3.1.43:8176$订阅源
内蒙古卫视,http://112.109.206.106:9999/rtp/239.255.40.14:8208$订阅源
宁夏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss$订阅源
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub$订阅源
宁夏卫视,http://207.56.13.146:81/cdnlive/nxws.m3u8$订阅源
宁夏卫视,http://107.150.60.122/live/nxws.m3u8$订阅源
宁夏卫视,http://114.254.84.33:8888/rtp/239.3.1.46:8124$订阅源
宁夏卫视,http://114.254.32.36:8888/rtp/239.3.1.46:8124$订阅源
宁夏卫视,http://115.171.216.26:4000/rtp/225.1.8.159:8124$订阅源
宁夏卫视,http://114.254.36.134:8888/rtp/239.3.1.46:8124$订阅源
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$订阅源
青海卫视,http://207.56.13.146:81/cdnlive/qhws.m3u8$订阅源
青海卫视,http://107.150.60.122/live/qhws.m3u8$订阅源
青海卫视,http://49.77.104.95:8554/rtp/239.49.1.53:6000$订阅源
青海卫视,http://114.254.84.33:8888/rtp/239.3.1.44:8184$订阅源
青海卫视,http://114.254.32.36:8888/rtp/239.3.1.44:8184$订阅源
青海卫视,http://115.171.216.26:4000/rtp/225.1.8.157:8184$订阅源
青海卫视,http://114.254.36.134:8888/rtp/239.3.1.44:8184$订阅源
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub$订阅源
山东卫视,http://207.56.13.146:81/cdnlive/sdws.m3u8$订阅源
山东卫视,http://107.150.60.122/live/sdwshd.m3u8$订阅源
山东卫视,http://49.77.104.95:8554/rtp/239.49.8.146:6000$订阅源
山东卫视,http://114.254.84.33:8888/rtp/239.3.1.209:8052$订阅源
山东卫视,http://114.254.32.36:8888/rtp/239.3.1.209:8052$订阅源
山东卫视,http://115.171.216.26:4000/udp/225.1.8.50:8052$订阅源
山东卫视,http://114.254.36.134:8888/rtp/239.3.1.209:8052$订阅源
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub$订阅源
山西卫视,http://207.56.13.146:81/cdnlive/sxws.m3u8$订阅源
山西卫视,http://49.77.104.95:8554/rtp/239.49.1.51:6000$订阅源
山西卫视,http://114.254.84.33:8888/rtp/239.3.1.42:8172$订阅源
山西卫视,http://114.254.32.36:8888/rtp/239.3.1.42:8172$订阅源
山西卫视,http://115.171.216.26:4000/rtp/225.1.8.155:8172$订阅源
山西卫视,http://114.254.36.134:8888/rtp/239.3.1.42:8172$订阅源
山西卫视,http://112.109.206.106:9999/rtp/239.255.40.13:8208$订阅源
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
陕西卫视,http://207.56.13.146:81/cdnlive/snws.m3u8$订阅源
陕西卫视,http://107.150.60.122/live/snwshd.m3u8$订阅源
陕西卫视,http://114.254.84.33:8888/rtp/239.3.1.41:8140$订阅源
陕西卫视,http://114.254.32.36:8888/rtp/239.3.1.41:8140$订阅源
陕西卫视,http://115.171.216.26:4000/rtp/225.1.8.154:8140$订阅源
陕西卫视,http://114.254.36.134:8888/rtp/239.3.1.41:8140$订阅源
陕西卫视,http://1.192.241.74:8188/rtp/239.16.20.83:10830$订阅源
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub$订阅源
四川卫视,http://207.56.13.146:81/cdnlive/scws.m3u8$订阅源
四川卫视,http://49.77.104.95:8554/rtp/239.49.1.43:6000$订阅源
四川卫视,http://114.254.84.33:8888/rtp/239.3.1.29:8288$订阅源
四川卫视,http://114.254.32.36:8888/rtp/239.3.1.29:8288$订阅源
四川卫视,http://115.171.216.26:4000/rtp/225.1.8.142:8288$订阅源
四川卫视,http://114.254.36.134:8888/rtp/239.3.1.29:8288$订阅源
四川卫视,http://1.192.241.74:8188/rtp/239.16.20.86:10860$订阅源
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub$订阅源
深圳卫视,http://207.56.13.146:81/cdnlive/szws.m3u8$订阅源
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$订阅源
深圳卫视,http://49.77.104.95:8554/rtp/239.49.8.145:6000$订阅源
深圳卫视,http://114.254.84.33:8888/rtp/239.3.1.134:8020$订阅源
深圳卫视,http://114.254.32.36:8888/rtp/239.3.1.134:8020$订阅源
深圳卫视,http://115.171.216.26:4000/udp/225.1.8.43:8020$订阅源
深圳卫视,http://114.254.36.134:8888/rtp/239.3.1.134:8020$订阅源
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
三沙卫视,http://107.150.60.122/live/ssws.m3u8$订阅源
三沙卫视,http://114.254.84.33:8888/rtp/239.3.1.155:4120$订阅源
三沙卫视,http://114.254.32.36:8888/rtp/239.3.1.155:4120$订阅源
三沙卫视,http://115.171.216.26:4000/rtp/225.1.8.78:4120$订阅源
三沙卫视,http://114.254.36.134:8888/rtp/239.3.1.155:4120$订阅源
三沙卫视,http://113.119.25.4:58888/udp/239.253.43.113:5146$订阅源
三沙卫视,http://112.109.206.106:9999/rtp/239.255.40.82:8208$订阅源
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub$订阅源
天津卫视,http://207.56.13.146:81/cdnlive/tjws.m3u8$订阅源
天津卫视,http://107.150.60.122/live/tjwshd.m3u8$订阅源
天津卫视,http://49.77.104.95:8554/rtp/239.49.8.148:6000$订阅源
天津卫视,http://114.254.84.33:8888/rtp/239.3.1.141:1234$订阅源
天津卫视,http://114.254.32.36:8888/rtp/239.3.1.141:1234$订阅源
天津卫视,http://115.171.216.26:4000/udp/225.1.8.48:8044$订阅源
天津卫视,http://114.254.36.134:8888/rtp/239.3.1.141:1234$订阅源
西藏卫视,http://207.56.13.146:81/cdnlive/xzws.m3u8$订阅源
西藏卫视,http://107.150.60.122/live/xzws.m3u8$订阅源
西藏卫视,http://114.254.84.33:8888/rtp/239.3.1.47:8164$订阅源
西藏卫视,http://114.254.32.36:8888/rtp/239.3.1.47:8164$订阅源
西藏卫视,http://115.171.216.26:4000/rtp/225.1.8.160:8164$订阅源
西藏卫视,http://114.254.36.134:8888/rtp/239.3.1.47:8164$订阅源
西藏卫视,http://112.109.206.106:9999/rtp/239.255.40.12:8208$订阅源
西藏卫视,http://115.171.216.46:4000/rtp/225.1.8.160:8164$订阅源
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub$订阅源
新疆卫视,http://207.56.13.146:81/cdnlive/xjws.m3u8$订阅源
新疆卫视,http://107.150.60.122/live/xjws.m3u8$订阅源
新疆卫视,http://114.254.84.33:8888/rtp/239.3.1.48:8160$订阅源
新疆卫视,http://114.254.32.36:8888/rtp/239.3.1.48:8160$订阅源
新疆卫视,http://115.171.216.26:4000/rtp/225.1.8.161:8160$订阅源
新疆卫视,http://114.254.36.134:8888/rtp/239.3.1.48:8160$订阅源
新疆卫视,http://112.109.206.106:9999/rtp/239.255.40.11:8208$订阅源
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$订阅源
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub$订阅源
云南卫视,http://207.56.13.146:81/cdnlive/ynws.m3u8$订阅源
云南卫视,http://49.77.104.95:8554/rtp/239.49.1.235:6000$订阅源
云南卫视,http://114.254.84.33:8888/rtp/239.3.1.26:8108$订阅源
云南卫视,http://114.254.32.36:8888/rtp/239.3.1.26:8108$订阅源
云南卫视,http://115.171.216.26:4000/rtp/225.1.8.139:8108$订阅源
云南卫视,http://114.254.36.134:8888/rtp/239.3.1.26:8108$订阅源
金鹰卡通,http://114.254.84.33:8888/rtp/239.3.1.51:9252$订阅源
金鹰卡通,http://114.254.32.36:8888/rtp/239.3.1.51:9252$订阅源
金鹰卡通,http://115.171.216.26:4000/rtp/225.1.8.163:9252$订阅源
金鹰卡通,http://114.254.36.134:8888/rtp/239.3.1.51:9252$订阅源
金鹰卡通,http://1.192.241.74:8188/rtp/239.16.20.104:11040$订阅源
金鹰卡通,http://112.109.206.106:9999/rtp/239.255.40.25:8208$订阅源
金鹰卡通,http://121.29.215.36:2083/rtp/239.253.92.163:8055$订阅源
金鹰卡通,http://115.171.216.46:4000/rtp/225.1.8.163:9252$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$订阅源
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8$订阅源
CHC家庭影院,http://112.192.72.87:8484/rtp/239.0.0.23:5140$订阅源
CHC家庭影院,http://39.77.95.74:4002/rtp/239.253.254.152:8000$订阅源
CHC家庭影院,http://106.59.2.96:55555/rtp/239.200.201.30:8140$订阅源
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8$订阅源
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8$订阅源
CHC家庭影院,http://36.49.53.61:8800/rtp/239.37.0.188:5540$订阅源
CHC动作电影,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001580/index.m3u8?streamid=87c13b6e841ed5039d4c2ce8f266f9ef&streamkey=0gNYRWDeQgJcsRRVxgX7CXzeeNfbK5b6jgfx2dUMMXpSOjJ6HaVTnXNZIvUs7ZjMVIipZGwSqsLBoB1csVGKjUersUPcVyHJvvzH9lv6u5pQ0BcM1SFtompQvPNMFD09b&token=1775754577-a16c17c5548559fa-0-23e1bb39b278d07d81f7441cf04c41ce$订阅源
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub$订阅源
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8$订阅源
CHC动作电影,http://112.192.72.87:8484/rtp/239.0.0.24:5140$订阅源
CHC动作电影,http://39.77.95.74:4002/rtp/239.253.254.153:8000$订阅源
CHC动作电影,http://106.59.2.96:55555/rtp/239.200.201.31:8144$订阅源
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8$订阅源
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8$订阅源
CHC高清电影,http://171.119.207.75:6000/rtp/226.0.2.93:8004$订阅源
